SAngle,Nrplies,Stepply,SymLam,Thickpl,S11,S22,Thick,min_val
105,17,30,0,2,1436.799072,83.076118,8.636,1.485343865
105,17,30,1,1,2498.80127,142.846451,4.318,1.295542429
105,17,30,1,2,1248.325928,71.223595,8.636,1.424378074
105,17,35,0,1,2970.337402,175.557938,4.318,1.454682994
105,17,35,0,2,1478.393188,86.975098,8.636,1.501572989
105,17,35,1,1,2910.313965,166.415833,4.318,1.423661886
105,17,35,1,2,1450.756104,82.276039,8.636,1.486230908
105,17,40,0,1,3126.970215,171.127289,4.318,1.474471865
105,17,40,0,2,1549.844727,85.052811,8.636,1.510813856
105,17,40,1,1,2965.47583,163.313522,4.318,1.427297036
105,17,40,1,2,1470.638184,81.031998,8.636,1.48726898
105,17,45,0,1,2422.136475,137.76416,4.318,1.270179043
105,17,45,0,2,1205.496704,68.850517,8.636,1.411216615
105,17,45,1,1,2281.240479,131.847778,4.318,1.230968867
105,17,45,1,2,1134.970947,65.652473,8.636,1.391078346
105,17,50,0,1,2477.033203,145.876923,4.318,1.298013289
105,17,50,0,2,1226.812378,72.551628,8.636,1.423215706
105,17,50,1,1,2426.433594,142.693405,4.318,1.28164258
105,17,50,1,2,1212.671509,70.862862,8.636,1.416912907
105,17,55,0,1,2984.341309,169.169846,4.318,1.443496635
105,17,55,0,2,1491.137329,84.644104,8.636,1.498922528
105,17,55,1,1,2816.42749,156.281158,4.318,1.384145361
105,17,55,1,2,1406.197021,77.964249,8.636,1.468553291
105,18,5,0,1,5550.163574,515.759033,4.572,2.704450336
105,18,5,0,2,2776.536377,250.368439,9.144,2.159217736
105,18,5,1,1,5219.621094,443.334778,4.572,2.485880637
105,18,5,1,2,2603.862061,205.90329,9.144,2.030700439
105,18,10,0,1,3989.494385,223.620743,4.572,1.780174506
105,18,10,0,2,1970.71228,111.673706,9.144,1.708245214
105,18,10,1,1,2608.402344,144.742859,4.572,1.350672972
105,18,10,1,2,1302.283936,72.069534,9.144,1.497284257
105,18,15,0,1,3875.703125,222.744568,4.572,1.756944213
105,18,15,0,2,1912.74353,108.623199,9.144,1.690780383
105,18,15,1,1,3832.613281,218.115631,4.572,1.738856355
105,18,15,1,2,1886.171387,106.399864,9.144,1.680990895
105,18,20,0,1,3237.42749,177.513306,4.572,1.539470208
105,18,20,0,2,1589.174194,88.167839,9.144,1.585883327
105,18,20,1,1,2592.325195,142.736343,4.572,1.343320094
105,18,20,1,2,1293.042358,71.131493,9.144,1.493523265
105,18,25,0,1,2975.745361,177.819061,4.572,1.491065901
105,18,25,0,2,1464.462036,87.345451,9.144,1.560721661
105,18,25,1,1,2922.105469,174.13887,4.572,1.473051251
105,18,25,1,2,1459.61499,85.500145,9.144,1.555822989
105,18,30,0,1,2859.601807,169.347946,4.572,1.45097306
105,18,30,0,2,1422.719482,84.444626,9.144,1.546622878
105,18,30,1,1,2476.634521,140.322891,4.572,1.316409818
105,18,30,1,2,1236.9021,69.892616,9.144,1.480318313
105,18,35,0,1,2956.828369,172.196381,4.572,1.475361819
105,18,35,0,2,1472.279907,85.030457,9.144,1.557182119
105,18,35,1,1,2927.436768,167.23764,4.572,1.459129291
105,18,35,1,2,1457.911499,82.538513,9.144,1.549100056
105,18,40,0,1,2854.969482,160.277557,4.572,1.430492847
105,18,40,0,2,1426.372192,79.732391,9.144,1.537119145
105,18,40,1,1,2584.317139,143.161118,4.572,1.342737016
105,18,40,1,2,1288.999756,71.287506,9.144,1.493102602
105,18,45,0,1,2347.803223,133.895721,4.572,1.278357366
105,18,45,0,2,1163.984009,66.442146,9.144,1.459185696
105,18,45,1,1,2330.395264,133.10817,4.572,1.273390561
105,18,45,1,2,1154.168091,66.046478,9.144,1.456489713
105,18,50,0,1,2523.774414,140.660843,4.572,1.325979255
105,18,50,0,2,1250.689819,70.449532,9.144,1.484107653
105,18,50,1,1,2357.140869,133.542587,4.572,1.279344642
105,18,50,1,2,1175.399048,66.496559,9.144,1.461443665
105,18,55,0,1,2775.150391,153.825073,4.572,1.401575451
105,18,55,0,2,1383.633789,76.500061,9.144,1.522116873
105,18,55,1,1,2762.952393,152.703079,4.572,1.396862393
105,18,55,1,2,1377.61792,75.933876,9.144,1.519764714
105,19,5,0,1,4554.19043,420.092957,4.826,2.341339802
105,19,5,0,2,2274.977539,206.373001,9.652,2.031010183
105,19,5,1,1,4278.60791,344.856262,4.826,2.126994144
105,19,5,1,2,2135.137939,160.620972,9.652,1.905866952
105,19,10,0,1,3119.427246,174.669052,4.826,1.541675424
105,19,10,0,2,1547.374878,86.796951,9.652,1.636041873
105,19,10,1,1,2338.27417,131.361969,4.826,1.301572286
105,19,10,1,2,1165.50061,65.299652,9.652,1.517959801
105,19,15,0,1,3842.365967,219.243515,4.826,1.773603651
105,19,15,0,2,1894.511597,107.230171,9.652,1.745309943
105,19,15,1,1,3731.953125,210.099289,4.826,1.733129944
105,19,15,1,2,1839.015381,103.017677,9.652,1.725796307
105,19,20,0,1,2640.409424,151.26123,4.826,1.401248075
105,19,20,0,2,1309.474976,75.737251,9.652,1.567522776
105,19,20,1,1,2324.615723,130.000565,4.826,1.296067751
105,19,20,1,2,1157.629028,64.777496,9.652,1.515354894
105,19,25,0,1,2610.925537,158.378494,4.826,1.411108525
105,19,25,0,2,1288.750732,78.371323,9.652,1.569332271
105,19,25,1,1,2510.526123,147.46846,4.826,1.368694372
105,19,25,1,2,1253.240967,72.788689,9.652,1.550603631
105,19,30,0,1,2472.207764,142.921875,4.826,1.351679226
105,19,30,0,2,1230.249512,71.328102,9.652,1.543134707
105,19,30,1,1,2256.583496,128.716995,4.826,1.280536422
105,19,30,1,2,1125.452759,63.987846,9.652,1.507614492
105,19,35,0,1,2952.518555,170.456818,4.826,1.501272511
105,19,35,0,2,1470.413086,84.386711,9.652,1.616400207
105,19,35,1,1,2901.121826,162.383728,4.826,1.474180295
105,19,35,1,2,1445.325195,80.326653,9.652,1.602917724
105,19,40,0,1,2472.632324,138.108994,4.826,1.341352602
105,19,40,0,2,1227.71228,68.795364,9.652,1.537182785
105,19,40,1,1,2318.491699,130.416748,4.826,1.295819351
105,19,40,1,2,1154.178955,64.885475,9.652,1.514941473
105,19,45,0,1,2141.061279,121.995987,4.826,1.244344097
105,19,45,0,2,1065.452637,60.876884,9.652,1.489638065
105,19,45,1,1,2014.05188,117.314438,4.826,1.210407566
105,19,45,1,2,1005.058472,58.417988,9.652,1.472997627
105,19,50,0,1,2163.314941,127.638557,4.826,1.26071681
105,19,50,0,2,1076.402954,63.536858,9.652,1.497442544
105,19,50,1,1,2132.193115,124.030403,4.826,1.247080053
105,19,50,1,2,1062.363403,61.683159,9.652,1.49080213
105,19,55,0,1,2770.627686,152.219635,4.826,1.427736226
105,19,55,0,2,1382.779541,75.884979,9.652,1.581586794
105,19,55,1,1,2746.012207,149.101044,4.826,1.416377924
105,19,55,1,2,1370.190552,74.429855,9.652,1.576080145
105,20,5,0,1,3917.770752,350.232666,5.08,2.101441834
105,20,5,0,2,1917.480957,174.589584,10.16,1.956218672
105,20,5,1,1,3552.136475,270.642853,5.08,1.860799325
105,20,5,1,2,1773.345703,126.600204,10.16,1.82543249
105,20,10,0,1,2522.077637,152.55629,5.08,1.412340995
105,20,10,0,2,1242.740479,76.215912,10.16,1.617005001
105,20,10,1,1,2202.407471,127.88588,5.08,1.299061412
105,20,10,1,2,1094.046997,63.332314,10.16,1.561268545
105,20,15,0,1,3750.839844,211.963638,5.08,1.771182229
105,20,15,0,2,1848.524536,104.243027,10.16,1.791188679
105,20,15,1,1,3507.190186,195.789398,5.08,1.690526588
105,20,15,1,2,1733.076294,96.345299,10.16,1.752465965
105,20,20,0,1,2422.816895,140.415146,5.08,1.367478483
105,20,20,0,2,1195.550049,69.490196,10.16,1.593614707
105,20,20,1,1,2272.573486,129.899185,5.08,1.316570631
105,20,20,1,2,1125.569092,64.101814,10.16,1.568842722
105,20,25,0,1,2602.399658,150.416138,5.08,1.422774018
105,20,25,0,2,1282.935791,74.998306,10.16,1.62190896
105,20,25,1,1,2319.529053,130.154221,5.08,1.325926229
105,20,25,1,2,1158.850342,64.777237,10.16,1.57654333
105,20,30,0,1,2328.361328,135.01123,5.08,1.338083922
105,20,30,0,2,1153.48584,66.695526,10.16,1.579685138
105,20,30,1,1,2276.2229,131.297012,5.08,1.320277225
105,20,30,1,2,1127.557007,64.803825,10.16,1.570733317
105,20,35,0,1,2884.130127,161.396042,5.08,1.499338814
105,20,35,0,2,1429.457275,80.675262,10.16,1.661656238
105,20,35,1,1,2680.229248,145.129684,5.08,1.425936895
105,20,35,1,2,1336.435425,72.449562,10.16,1.626429344
105,20,40,0,1,2380.919678,133.687195,5.08,1.345075834
105,20,40,0,2,1178.368286,66.236542,10.16,1.583358198
105,20,40,1,1,2346.431885,131.951385,5.08,1.33485627
105,20,40,1,2,1162.407715,65.381798,10.16,1.578517496
105,20,45,0,1,2154.165039,123.199699,5.08,1.279883672
105,20,45,0,2,1071.162109,61.397312,10.16,1.55279384
105,20,45,1,1,1951.130005,113.599251,5.08,1.221056878
105,20,45,1,2,974.17749,56.52422,10.16,1.524072809
105,20,50,0,1,2162.31543,125.067772,5.08,1.285450947
105,20,50,0,2,1076.373047,62.015781,10.16,1.555108121
105,20,50,1,1,2150.851074,125.630028,5.08,1.284517069
105,20,50,1,2,1074.125977,62.297714,10.16,1.555296381
105,20,55,0,1,2576.49292,145.576416,5.08,1.407452241
105,20,55,0,2,1286.561646,72.820259,10.16,1.617879517
105,20,55,1,1,2434.1521,134.379898,5.08,1.35655465
105,20,55,1,2,1214.383057,67.17112,10.16,1.592131677
105,21,5,0,1,3483.586182,297.100769,5.334,1.93563245
105,21,5,0,2,1650.183716,150.435959,10.668,1.914836385
105,21,5,1,1,2965.871094,213.552612,5.334,1.657916207
105,21,5,1,2,1481.337891,100.685692,10.668,1.775609648
105,21,10,0,1,2355.630127,143.289001,5.334,1.391574705
105,21,10,0,2,1164.78064,70.772339,10.668,1.651577644
105,21,10,1,1,2164.192139,127.544876,5.334,1.321638731
105,21,10,1,2,1073.890747,62.900421,10.668,1.617515425
105,21,15,0,1,3540.921143,198.406174,5.334,1.732989036
105,21,15,0,2,1752.608276,98.274147,10.668,1.821258694
105,21,15,1,1,3139.099854,174.293304,5.334,1.60551161
105,21,15,1,2,1557.605225,86.239304,10.668,1.75867434
105,21,20,0,1,2349.35498,135.682114,5.334,1.373950792
105,21,20,0,2,1158.045044,66.785011,10.668,1.64169347
105,21,20,1,1,2291.881348,131.706955,5.334,1.354579547
105,21,20,1,2,1131.49353,64.777077,10.668,1.632373582
105,21,25,0,1,2640.710449,147.381104,5.334,1.453875056
105,21,25,0,2,1304.134399,73.591545,10.668,1.683802054
105,21,25,1,1,2315.975342,127.608803,5.334,1.350236302
105,21,25,1,2,1154.429199,63.714462,10.668,1.634376474
105,21,30,0,1,2311.066895,132.927521,5.334,1.360815899
105,21,30,0,2,1145.002563,65.540009,10.668,1.636556108
105,21,30,1,1,2293.269775,131.550278,5.334,1.354501116
105,21,30,1,2,1135.306519,64.864128,10.668,1.633276736
105,21,35,0,1,2633.522217,142.385635,5.334,1.441726248
105,21,35,0,2,1301.056519,71.255539,10.668,1.678174128
105,21,35,1,1,2337.80127,128.472961,5.334,1.356197113
105,21,35,1,2,1165.866821,64.134415,10.668,1.637429034
105,21,40,0,1,2123.936768,121.026848,5.334,1.299997815
105,21,40,0,2,1052.63269,60.080772,10.668,1.607433001
105,21,40,1,1,2061.870117,117.876709,5.334,1.281549207
105,21,40,1,2,1023.052734,58.496304,10.668,1.598460883
105,21,45,0,1,1904.862427,109.140678,5.334,1.233221549
105,21,45,0,2,947.115723,54.392086,10.668,1.575348708
105,21,45,1,1,1813.588745,105.227631,5.334,1.207647092
105,21,45,1,2,904.524902,52.428127,10.668,1.563116532
105,21,50,0,1,2147.684082,123.147041,5.334,1.309034638
105,21,50,0,2,1068.408813,61.282417,10.668,1.612989176
105,21,50,1,1,2114.44043,119.572388,5.334,1.295072474
105,21,50,1,2,1054.253662,59.48476,10.668,1.606448259
105,21,55,0,1,2312.516357,128.056473,5.334,1.350555677
105,21,55,0,2,1153.234009,63.753395,10.668,1.634236555
105,21,55,1,1,2307.954834,127.2621,5.334,1.347982829
105,21,55,1,2,1150.612183,63.356201,10.668,1.632886165
105,22,5,0,1,3177.906982,255.49234,5.588,1.818833429
105,22,5,0,2,1492.909912,131.364471,11.176,1.905071897
105,22,5,1,1,2496.283691,170.070618,5.588,1.506333447
105,22,5,1,2,1244.984985,81.189224,11.176,1.750098953
105,22,10,0,1,2265.218262,137.397537,5.588,1.39236418
105,22,10,0,2,1126.78833,67.507164,11.176,1.698354248
105,22,10,1,1,2175.390625,128.453796,5.588,1.356183679
105,22,10,1,2,1074.596313,63.027916,11.176,1.678883384
105,22,15,0,1,3213.837891,182.206696,5.588,1.667115028
105,22,15,0,2,1597.509155,89.509529,11.176,1.834187083
105,22,15,1,1,2721.981934,149.718628,5.588,1.504647565
105,22,15,1,2,1356.75708,74.538963,11.176,1.756677278
105,22,20,0,1,2339.535889,133.831497,5.588,1.398588378
105,22,20,0,2,1152.657471,65.785339,11.176,1.699481847
105,22,20,1,1,2310.36792,131.74852,5.588,1.38861565
105,22,20,1,2,1140.043091,64.760925,11.176,1.694901701
105,22,25,0,1,2617.981689,150.872711,5.588,1.487642834
105,22,25,0,2,1295.371582,74.676285,11.176,1.745464409
105,22,25,1,1,2316.004639,126.776428,5.588,1.378922065
105,22,25,1,2,1154.349976,63.275036,11.176,1.694371509
105,22,30,0,1,2315.654297,131.689331,5.588,1.389478869
105,22,30,0,2,1146.110474,65.095436,11.176,1.696762603
105,22,30,1,1,2251.768311,127.441742,5.588,1.368316271
105,22,30,1,2,1116.640869,62.979862,11.176,1.686662838
105,22,35,0,1,2250.711426,129.724548,5.588,1.373053902
105,22,35,0,2,1117.942261,64.389236,11.176,1.689954144
105,22,35,1,1,2199.766357,123.390991,5.588,1.349807524
105,22,35,1,2,1099.095825,61.24733,11.176,1.679627127
105,22,40,0,1,2102.584717,116.975113,5.588,1.317713798
105,22,40,0,2,1044.137329,58.372581,11.176,1.663106735
105,22,40,1,1,1943.154785,109.606789,5.588,1.271889174
105,22,40,1,2,969.335999,54.633556,11.176,1.640997107
105,22,45,0,1,1851.297974,106.504028,5.588,1.24795735
105,22,45,0,2,919.395691,52.89872,11.176,1.627882303
105,22,45,1,1,1841.662231,106.051163,5.588,1.24517148
105,22,45,1,2,914.235657,52.678181,11.176,1.626437955
105,22,50,0,1,1982.911621,113.317253,5.588,1.287366206
105,22,50,0,2,983.729797,56.647564,11.176,1.648050556
105,22,50,1,1,1895.067749,107.973396,5.588,1.259341194
105,22,50,1,2,944.874695,53.84103,11.176,1.634697043
105,22,55,0,1,2311.782227,127.060562,5.588,1.378744707
105,22,55,0,2,1152.860596,63.265347,11.176,1.694071301
105,22,55,1,1,2307.960938,126.28241,5.588,1.376345725
105,22,55,1,2,1150.472778,62.884129,11.176,1.69279933
105,23,5,0,1,2955.767578,222.437363,5.842,1.736192071
105,23,5,0,2,1390.616089,115.894615,11.684,1.913403468
105,23,5,1,1,2158.370361,138.763824,5.842,1.405764332
105,23,5,1,2,1072.184448,67.322197,11.684,1.748676091
105,23,10,0,1,2238.286133,133.822983,5.842,1.41006564
105,23,10,0,2,1108.021362,65.569809,11.684,1.751606565
105,23,10,1,1,2196.476318,129.310074,5.842,1.392468659
105,23,10,1,2,1083.971558,63.344017,11.684,1.742284704
105,23,15,0,1,2923.258545,166.006348,5.842,1.608083622
105,23,15,0,2,1418.488892,81.73996,11.684,1.844781716
105,23,15,1,1,2354.389648,132.442551,5.842,1.428850331
105,23,15,1,2,1174.023804,66.058762,11.684,1.765039219
105,23,20,0,1,2096.684082,121.942139,5.842,1.357826944
105,23,20,0,2,1034.200195,60.099972,11.684,1.725938422
105,23,20,1,1,2044.308105,118.250771,5.842,1.340025112
105,23,20,1,2,1009.883423,58.217659,11.684,1.717309161
105,23,25,0,1,2227.084961,131.014145,5.842,1.401892257
105,23,25,0,2,1102.964966,64.966003,11.684,1.749352965
105,23,25,1,1,2147.888184,120.760727,5.842,1.364873309
105,23,25,1,2,1071.808472,59.951321,11.684,1.732668566
105,23,30,0,1,2264.636719,127.261726,5.842,1.400819873
105,23,30,0,2,1124.604614,63.362267,11.684,1.749942861
105,23,30,1,1,2082.126953,115.658859,5.842,1.341512012
105,23,30,1,2,1038.405029,57.657753,11.684,1.721446355
105,23,35,0,1,2241.330078,126.944351,5.842,1.395763662
105,23,35,0,2,1108.559082,62.866264,11.684,1.745861885
105,23,35,1,1,2206.997803,124.270592,5.842,1.38354526
105,23,35,1,2,1103.206421,61.558884,11.684,1.742031494
105,23,40,0,1,2100.207031,119.153183,5.842,1.352457322
105,23,40,0,2,1043.924683,59.195911,11.684,1.725807037
105,23,40,1,1,1948.768066,108.758133,5.842,1.301586732
105,23,40,1,2,971.468994,54.253017,11.684,1.701534257
105,23,45,0,1,1862.089478,105.134941,5.842,1.277500568
105,23,45,0,2,924.55188,52.290493,11.684,1.688494003
105,23,45,1,1,1810.912842,103.077774,5.842,1.263457021
105,23,45,1,2,902.285583,51.283089,11.684,1.682140901
105,23,50,0,1,1837.547485,106.677719,5.842,1.276234681
105,23,50,0,2,915.246216,53.012058,11.684,1.688309331
105,23,50,1,1,1829.989502,105.902184,5.842,1.273140727
105,23,50,1,2,913.928833,52.621517,11.684,1.687217909
105,23,55,0,1,2286.675537,127.29937,5.842,1.405033544
105,23,55,0,2,1142.002319,63.447193,11.684,1.753388555
105,23,55,1,1,2257.002197,122.8237,5.842,1.389792669
105,23,55,1,2,1125.225098,61.279743,11.684,1.745556447
105,24,5,0,1,2788.811523,196.253418,6.096,1.678753875
105,24,5,0,2,1311.715088,103.2332,12.192,1.932193498
105,24,5,1,1,1929.352905,118.496246,6.096,1.349481769
105,24,5,1,2,958.062195,58.240356,12.192,1.768601756
105,24,10,0,1,2226.806641,131.673843,6.096,1.433746446
105,24,10,0,2,1099.374634,64.424805,12.192,1.80846962
105,24,10,1,1,2210.397461,129.637772,6.096,1.426267409
105,24,10,1,2,1090.494751,63.462257,12.192,1.804723457
105,24,15,0,1,2724.255127,142.996292,6.096,1.551499008
105,24,15,0,2,1331.576416,70.792946,12.192,1.865776407
105,24,15,1,1,2181.464355,118.195183,6.096,1.396101719
105,24,15,1,2,1087.065308,58.936371,12.192,1.794294737
105,24,20,0,1,1982.50354,114.700775,6.096,1.351241089
105,24,20,0,2,979.131714,56.932323,12.192,1.769724111
105,24,20,1,1,1827.729492,104.213486,6.096,1.299545736
105,24,20,1,2,907.228699,51.77774,12.192,1.745097251
105,24,25,0,1,2162.337891,125.655891,6.096,1.408646768
105,24,25,0,2,1076.286743,62.098568,12.192,1.799110938
105,24,25,1,1,2135.934326,121.654106,6.096,1.395043591
105,24,25,1,2,1064.493652,60.180103,12.192,1.792751701
105,24,30,0,1,2081.313965,119.144363,6.096,1.379375802
105,24,30,0,2,1031.62085,59.201973,12.192,1.784473175
105,24,30,1,1,1853.210938,104.965172,6.096,1.305948774
105,24,30,1,2,924.849243,52.34343,12.192,1.749624217
105,24,35,0,1,2005.376343,116.063965,6.096,1.358477178
105,24,35,0,2,997.566406,57.664127,12.192,1.774762895
105,24,35,1,1,1956.805176,110.18026,6.096,1.33664856
105,24,35,1,2,977.371399,54.744358,12.192,1.764663317
105,24,40,0,1,1934.907959,108.418419,6.096,1.328733446
105,24,40,0,2,959.713257,53.842979,12.192,1.759403488
105,24,40,1,1,1889.439941,106.057022,6.096,1.315102469
105,24,40,1,2,939.104614,52.702885,12.192,1.753074299
105,24,45,0,1,1805.10376,104.81144,6.096,1.296596285
105,24,45,0,2,896.110962,52.163784,12.192,1.743847365
105,24,45,1,1,1659.098511,96.060501,6.096,1.250299351
105,24,45,1,2,827.564514,47.862156,12.192,1.721694089
105,24,50,0,1,1844.131714,105.80864,6.096,1.306070134
105,24,50,0,2,919.42572,52.556114,12.192,1.749067164
105,24,50,1,1,1841.005249,105.558441,6.096,1.304942951
105,24,50,1,2,918.250122,52.435524,12.192,1.748586004
105,24,55,0,1,2068.462646,113.382072,6.096,1.364507172
105,24,55,0,2,1031.265503,56.475067,12.192,1.778510535
105,24,55,1,1,2074.047852,114.032257,6.096,1.366960204
105,24,55,1,2,1032.888184,56.751484,12.192,1.779412446
105,25,5,0,1,2658.919922,175.834106,6.35,1.640729336
105,25,5,0,2,1248.946533,92.744164,12.7,1.958705397
105,25,5,1,1,1786.410278,105.943848,6.35,1.326019707
105,25,5,1,2,888.2453,52.456493,12.7,1.803965438
105,25,10,0,1,2220.938721,130.28476,6.35,1.460122789
105,25,10,0,2,1095.201294,63.697754,12.7,1.867075116
105,25,10,1,1,2214.231201,129.369415,6.35,1.456886004
105,25,10,1,2,1092.462891,63.330608,12.7,1.865767836
105,25,15,0,1,2280.573975,126.364502,6.35,1.462828165
105,25,15,0,2,1118.160767,62.818501,12.7,1.86947893
105,25,15,1,1,1977.476318,108.364288,6.35,1.367077973
105,25,15,1,2,984.829041,53.982395,12.7,1.825374137
105,25,20,0,1,1954.327759,110.892799,6.35,1.368204669
105,25,20,0,2,964.906738,55.292633,12.7,1.824471652
105,25,20,1,1,1730.47168,96.524475,6.35,1.295165008
105,25,20,1,2,862.044434,48.143463,12.7,1.789727305
105,25,25,0,1,2160.031494,124.305626,6.35,1.435774826
105,25,25,0,2,1074.967529,61.399437,12.7,1.858311951
105,25,25,1,1,2143.206543,121.659683,6.35,1.42689919
105,25,25,1,2,1067.724854,60.158222,12.7,1.854270241
105,25,30,0,1,1857.077881,106.448822,6.35,1.340361718
105,25,30,0,2,921.857361,53.006348,12.7,1.811456575
105,25,30,1,1,1724.901001,98.199371,6.35,1.297741902
105,25,30,1,2,860.070984,48.937634,12.7,1.79107441
105,25,35,0,1,2023.400024,113.209808,6.35,1.386165468
105,25,35,0,2,999.262756,56.464207,12.7,1.833446539
105,25,35,1,1,1883.30835,104.145935,6.35,1.340300716
105,25,35,1,2,938.883728,51.974483,12.7,1.81241796
105,25,40,0,1,1922.605347,107.200287,6.35,1.354272907
105,25,40,0,2,953.527039,53.195309,12.7,1.817803204
105,25,40,1,1,1904.194702,106.222694,6.35,1.348707196
105,25,40,1,2,945.75293,52.739754,12.7,1.815360575
105,25,45,0,1,1620.321411,92.508873,6.35,1.265829449
105,25,45,0,2,805.373779,46.084621,12.7,1.774650007
105,25,45,1,1,1557.195801,89.454948,6.35,1.247390316
105,25,45,1,2,776.090332,44.59594,12.7,1.765940591
105,25,50,0,1,1811.913208,102.951797,6.35,1.324332207
105,25,50,0,2,900.86969,51.343906,12.7,1.803926918
105,25,50,1,1,1763.416992,98.688667,6.35,1.306021588
105,25,50,1,2,878.529541,49.238087,12.7,1.795185018
105,25,55,0,1,2072.266846,113.546974,6.35,1.396057004
105,25,55,0,2,1037.483032,57.150757,12.7,1.842097273
105,25,55,1,1,2079.174072,114.193542,6.35,1.398750094
105,25,55,1,2,1036.052734,56.784042,12.7,1.841036195
105,26,5,0,1,2554.495117,166.559708,6.604,1.631576933
105,26,5,0,2,1197.86731,84.207001,13.208,1.991629312
105,26,5,1,1,1707.562622,97.939819,6.604,1.324409762
105,26,5,1,2,849.358032,48.696484,13.208,1.849504326
105,26,10,0,1,2215.654785,129.226578,6.604,1.487324089
105,26,10,0,2,1092.571777,63.16721,13.208,1.92639496
105,26,10,1,1,2207.808838,128.369705,6.604,1.484000276
105,26,10,1,2,1089.691528,62.893967,13.208,1.925264117
105,26,15,0,1,2036.815063,117.084373,6.604,1.427538225
105,26,15,0,2,1006.577332,57.89069,13.208,1.898862309
105,26,15,1,1,1886.663086,106.858498,6.604,1.37727473
105,26,15,1,2,943.418701,52.999435,13.208,1.876444379
105,26,20,0,1,1953.360474,108.7174,6.604,1.393799738
105,26,20,0,2,961.755188,54.264622,13.208,1.88261801
105,26,20,1,1,1721.058228,95.55442,6.604,1.321782569
105,26,20,1,2,857.144409,47.629837,13.208,1.848658008
105,26,25,0,1,2160.290527,123.70076,6.604,1.464995577
105,26,25,0,2,1074.698364,61.126053,13.208,1.918630382
105,26,25,1,1,2135.911133,119.96077,6.604,1.452337975
105,26,25,1,2,1064.251465,59.380459,13.208,1.912897331
105,26,30,0,1,1764.066284,101.331642,6.604,1.34233787
105,26,30,0,2,876.351807,50.209496,13.208,1.857837036
105,26,30,1,1,1726.996338,98.775726,6.604,1.329860951
105,26,30,1,2,858.107788,48.949608,13.208,1.851692201
105,26,35,0,1,2031.046265,114.514412,6.604,1.420899903
105,26,35,0,2,1004.440002,56.89756,13.208,1.896314252
105,26,35,1,1,1885.560791,103.425041,6.604,1.369644359
105,26,35,1,2,939.759338,51.589394,13.208,1.872709512
105,26,40,0,1,1935.187012,106.285088,6.604,1.38513316
105,26,40,0,2,959.842773,52.821915,13.208,1.879140066
105,26,40,1,1,1865.248779,102.617416,6.604,1.36408964
105,26,40,1,2,928.630188,51.073067,13.208,1.869506413
105,26,45,0,1,1579.556519,90.440498,6.604,1.28419387
105,26,45,0,2,785.668335,44.966713,13.208,1.829498138
105,26,45,1,1,1570.439697,90.009171,6.604,1.281551867
105,26,45,1,2,780.996948,44.762661,13.208,1.82818106
105,26,50,0,1,1647.411133,94.778946,6.604,1.306297038
105,26,50,0,2,816.957458,47.229259,13.208,1.84025684
105,26,50,1,1,1609.465332,91.427185,6.604,1.29193515
105,26,50,1,2,801.548706,45.607498,13.208,1.833861189
105,26,55,0,1,2028.029419,110.391533,6.604,1.411419912
105,26,55,0,2,1011.530945,55.078396,13.208,1.893710476
105,26,55,1,1,2011.575928,109.055946,6.604,1.405447127
105,26,55,1,2,1002.27124,54.407188,13.208,1.890523021
105,27,5,0,1,2468.162842,168.105637,6.858,1.64921218
105,27,5,0,2,1155.731201,81.993271,13.716,2.039902348
105,27,5,1,1,1673.126953,93.154144,6.858,1.338085669
105,27,5,1,2,834.308105,46.487438,13.716,1.902866149
105,27,10,0,1,2207.888184,128.214569,6.858,1.514159724
105,27,10,0,2,1089.863281,62.720238,13.716,1.985880691
105,27,10,1,1,2188.446777,126.418549,6.858,1.506631174
105,27,10,1,2,1080.866577,62.106304,13.716,1.982866384
105,27,15,0,1,1948.196899,112.114136,6.858,1.430655861
105,27,15,0,2,966.86792,55.353207,13.716,1.946890345
105,27,15,1,1,1869.211304,107.174316,6.858,1.40516537
105,27,15,1,2,933.9823,53.001373,13.716,1.935639244
105,27,20,0,1,1950.853638,113.296806,6.858,1.433711124
105,27,20,0,2,957.894958,55.985947,13.716,1.946576001
105,27,20,1,1,1723.476318,95.029022,6.858,1.351579965
105,27,20,1,2,858.276001,47.376526,13.716,1.909282482
105,27,25,0,1,2129.488525,121.964851,6.858,1.485946884
105,27,25,0,2,1058.641113,60.382389,13.716,1.974971725
105,27,25,1,1,2068.706299,113.595566,6.858,1.456454466
105,27,25,1,2,1031.946167,56.429241,13.716,1.961419076
105,27,30,0,1,1752.673584,100.021126,6.858,1.367848191
105,27,30,0,2,870.758606,49.516632,13.716,1.916250227
105,27,30,1,1,1737.415283,98.937309,6.858,1.362643872
105,27,30,1,2,862.897644,48.993862,13.716,1.913645983
105,27,35,0,1,1804.515747,102.773445,6.858,1.383519557
105,27,35,0,2,897.318359,51.071976,13.716,1.924593086
105,27,35,1,1,1771.300659,98.058113,6.858,1.367096415
105,27,35,1,2,882.304932,48.802486,13.716,1.916871063
105,27,40,0,1,1841.299316,102.514999,6.858,1.389857674
105,27,40,0,2,913.478027,50.896046,13.716,1.927242635
105,27,40,1,1,1720.420166,95.212654,6.858,1.351403979
105,27,40,1,2,857.215759,47.480606,13.716,1.909308725
105,27,45,0,1,1487.758179,85.193909,6.858,1.286117705
